"source_schema","source_table","source_column","table_description","column_description","column_data_type"
"dbo","pub_pgst_purge_stats","row_id","Run statistics for datapub cleanup job.","Row Identifier","numeric"
"dbo","pub_pgst_purge_stats","pgst_run_date","Run statistics for datapub cleanup job.","retention date","datetime"
"dbo","pub_pgst_purge_stats","pent_id","Run statistics for datapub cleanup job.","Entity value","char"
"dbo","pub_pgst_purge_stats","pubt_mnemonic","Run statistics for datapub cleanup job.","mnemonic","char"
"dbo","pub_pgst_purge_stats","pgst_rows_deleted","Run statistics for datapub cleanup job.","deleted rows count","int"
"dbo","pub_pgst_purge_stats","pgst_start_time_dtm","Run statistics for datapub cleanup job.","Start date time","datetime"
"dbo","pub_pgst_purge_stats","pgst_end_time_dtm","Run statistics for datapub cleanup job.","End datetime","datetime"
"dbo","pub_pgst_purge_stats","pgst_from_row_id","Run statistics for datapub cleanup job.","row ID from KEYS table that this thread started with","int"
"dbo","pub_pgst_purge_stats","pgst_to_row_id","Run statistics for datapub cleanup job.","row id from keys table thread ends with","int"
