"source_schema","source_table","source_column","table_description","column_description","column_data_type"
"dbo","pub_pggr_purge_groups_keys","row_id","Groups entity keys to purge","Row Identifier","numeric"
"dbo","pub_pggr_purge_groups_keys","pubh_guid","Groups entity keys to purge","Globally Unique Identifier","varchar"
